"","SN","Id","tree_id","location","species","UTM","X","Y","district","forest_type","dev_status","density","quality","crown","st_ht","cr_ht","Ht","dbh","Hx","Dx","v_ob","Vol_tree","x","y","predictions","pred_model1","pred_sm","pred_fit"
"1524",1524,72,"ts137","bansha","sal",44,521478,3165068,"kailali","sal asna",4,40,2,2,48,11.65,26.8,39.2,10,29.5,0.133489403,1.315011009,0.373134328358209,29.5,43.3698732667721,43.3698732667721,43.4852205429059,0.747743363275172
"1525",1525,72,"ts137","bansha","sal",44,521478,3165068,"kailali","sal asna",4,40,2,2,48,11.65,26.8,39.2,12,29.5,0.136694519,1.315011009,0.447761194029851,29.5,38.5539715929011,38.5539715929011,39.4582108591214,0.69341607693864
"1526",1526,72,"ts137","bansha","sal",44,521478,3165068,"kailali","sal asna",4,40,2,2,48,11.65,26.8,39.2,6,34.4,0.186417395,1.315011009,0.223880597014925,34.4,53.0016766145142,53.0016766145142,50.1309519990617,0.794082041173116
"1527",1527,72,"ts137","bansha","sal",44,521478,3165068,"kailali","sal asna",4,40,2,2,48,11.65,26.8,39.2,4,34.5,0.117158316,1.315011009,0.149253731343284,34.5,57.8175782883852,57.8175782883852,52.4111134943825,0.837798013820431
"1528",1528,72,"ts137","bansha","sal",44,521478,3165068,"kailali","sal asna",4,40,2,2,48,11.65,26.8,39.2,2.8,36,0.104651219,1.315011009,0.104477611940299,36,60.7071192927078,60.7071192927078,53.3478957374939,0.901967627982871
"1529",1529,72,"ts137","bansha","sal",44,521478,3165068,"kailali","sal asna",4,40,2,2,48,11.65,26.8,39.2,1.8,37,0.057050425,1.315011009,0.0671641791044776,37,63.1150701296433,63.1150701296433,54.7695456918538,0.99379856214964
"1530",1530,72,"ts137","bansha","sal",44,521478,3165068,"kailali","sal asna",4,40,2,2,48,11.65,26.8,39.2,1.3,39.2,0.065136646,1.315011009,0.0485074626865672,39.2,64.3190455481111,64.3190455481111,58.1416911365016,1.05733511577753
"1531",1531,72,"ts137","bansha","sal",44,521478,3165068,"kailali","sal asna",4,40,2,2,48,11.65,26.8,39.2,0.8,42.2,0.08020328,1.315011009,0.0298507462686567,42.2,65.5230209665788,65.5230209665788,65.3099247656732,1.13519356978209
"1532",1532,72,"ts137","bansha","sal",44,521478,3165068,"kailali","sal asna",4,40,2,2,48,11.65,26.8,39.2,0.3,48,0.032507987,1.315011009,0.0111940298507463,48,66.7269963850466,66.7269963850466,77.797015139662,1.22950922118884
"1533",1533,72,"ts137","bansha","sal",44,521478,3165068,"kailali","sal asna",4,40,2,2,48,11.65,26.8,39.2,0.15,56.7,1.347518996,1.315011009,0.00559701492537313,56.7,67.0881890105869,67.0881890105869,82.8079732168619,1.26135324708949
"1534",1534,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,22.35,0,0.001952678,0.882452298,1,0,2.91629920625543,2.91629920625543,0.380533959480402,-0.00763321063843492
"1535",1535,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,20,4.6,0.005733238,0.882452298,0.894854586129754,4.6,9.70165686666701,9.70165686666701,9.63827262812075,0.179366762939928
"1536",1536,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,18,7.2,0.011925134,0.882452298,0.805369127516778,7.2,15.476429343613,15.476429343613,16.4643308133859,0.273666561395474
"1537",1537,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,16,10,0.031359238,0.882452298,0.715883668903803,10,21.2512018205591,21.2512018205591,22.7363954261338,0.369344148643656
"1538",1538,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,14,17.3,0.031550068,0.882452298,0.626398210290828,17.3,27.0259742975051,27.0259742975051,28.6744200892876,0.480709497731572
"1539",1539,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,13,20,0.029543468,0.882452298,0.58165548098434,20,29.9133605359781,29.9133605359781,31.5149493435709,0.539268193011725
"1540",1540,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,12,22,0.085154284,0.882452298,0.536912751677852,22,32.8007467744511,32.8007467744511,34.2647469810398,0.596237112066087
"1541",1541,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,10,24.5,0.103130733,0.882452298,0.447427293064877,24.5,38.5755192513971,38.5755192513971,39.4769187096787,0.693720139285179
"1542",1542,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,8,26.7,0.117122974,0.882452298,0.357941834451902,26.7,44.3502917283432,44.3502917283432,44.2599020798665,0.75542448512931
"1543",1543,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,6,27.9,0.138569209,0.882452298,0.268456375838926,27.9,50.1250642052892,50.1250642052892,48.3995474742287,0.783242927312787
"1544",1544,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,4,31.4,0.095623333,0.882452298,0.178970917225951,31.4,55.8998366822352,55.8998366822352,51.6040372492427,0.813849229395127
"1545",1545,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,2.8,32.3,0.082191457,0.882452298,0.125279642058166,32.3,59.3647001684028,59.3647001684028,52.9562625194122,0.86704927435196
"1546",1546,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,1.8,32.4,0.043308719,0.882452298,0.0805369127516778,32.4,62.2520864068758,62.2520864068758,53.8396330507799,0.955964528642272
"1547",1547,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,1.3,34,0.048285051,0.882452298,0.058165548098434,34,63.6957795261123,63.6957795261123,56.018277118728,1.02278417376007
"1548",1548,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,0.8,36.1,0.057002714,0.882452298,0.0357941834451902,36.1,65.1394726453488,65.1394726453488,62.5216835823353,1.10870928960231
"1549",1549,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,0.3,40,0.020828145,0.882452298,0.0134228187919463,40,66.5831657645853,66.5831657645853,75.9753142266865,1.21730198175733
"1550",1550,73,"ts37","balchaur","sal",44,521452,3165041,"kailali","sal asna",4,70,3,1,44,11.8,22.35,34,0.15,44,0.903280443,0.882452298,0.00671140939597315,44,67.0162737003563,67.0162737003563,81.7592036721071,1.25487528686812
"1551",1551,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,32,0,0.001885685,4.43544719,1,0,2.91629920625543,2.91629920625543,0.380533959480402,-0.00763321063843492
"1552",1552,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,30,4.9,0.008336957,4.43544719,0.9375,4.9,6.94961685812242,6.94961685812242,6.07695554507865,0.120808491467594
"1553",1553,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,28.3,10,0.002450068,4.43544719,0.884375,10,10.3779368622094,10.3779368622094,10.4789229072571,0.191682610635482
"1554",1554,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,28,10.8,0.023474073,4.43544719,0.875,10.8,10.9829345099894,10.9829345099894,11.2204999378605,0.202227739737111
"1555",1555,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,26,13.5,0.044793078,4.43544719,0.8125,13.5,15.0162521618564,15.0162521618564,15.9457628193046,0.266531682377256
"1556",1556,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,24,19.7,0.003094731,4.43544719,0.75,19.7,19.0495698137234,19.0495698137234,20.3873398708896,0.331067430441664
"1557",1557,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,23.9,20,0.084235396,4.43544719,0.746875,20,19.2512356963167,19.2512356963167,20.6043832602056,0.334467581864309
"1558",1558,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,22,27,0.132242228,4.43544719,0.6875,27,23.0828874655904,23.0828874655904,24.6556646464188,0.403140710564161
"1559",1559,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,20,30.9,0.22703699,4.43544719,0.625,30.9,27.1162051174574,27.1162051174574,28.7645221889947,0.482534517692388
"1560",1560,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,16,40.6,0.267998224,4.43544719,0.5,40.6,35.1828404211913,35.1828404211913,36.4623272369942,0.639913950727742
"1561",1561,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,14,42,0.3675555,4.43544719,0.4375,42,39.2161580730583,39.2161580730583,40.0305205732721,0.702519782702256
"1562",1562,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,18,44,0.281506674,4.43544719,0.5625,44,31.1495227693243,31.1495227693243,32.7035354140441,0.564027767821487
"1563",1563,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,10,49.9,0.40792456,4.43544719,0.3125,49.9,47.2827933767923,47.2827933767923,46.4607629407664,0.772475307996476
"1564",1564,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,67,8,52,0.444786136,4.43544719,0.25,52,51.3161110286593,51.3161110286593,49.146641250244,0.787312441075379
"1565",1565,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,32,12,54,0.42457451,4.43544719,0.375,54,43.2494757249253,43.2494757249253,43.388880255004,0.7467238592846
"1566",1566,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,67,6,54.4,0.487589074,4.43544719,0.1875,54.4,55.3494286805263,55.3494286805263,51.3469285396405,0.80888140820825
"1567",1567,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,67,4,57,0.322742003,4.43544719,0.125,57,59.3827463323933,59.3827463323933,52.9620381651597,0.867454849265146
"1568",1568,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,67,2.8,60,0.297225169,4.43544719,0.0875,60,61.8027369235135,61.8027369235135,53.6312965893093,0.938549382390119
"1569",1569,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,67,1.8,63,0.166067544,4.43544719,0.05625,63,63.819395749447,63.819395749447,56.3686383798362,1.02934544201461
"1570",1570,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,67,1.3,67,0.192770294,4.43544719,0.040625,67,64.8277251624137,64.8277251624137,60.619071582219,1.08836338922725
"1571",1571,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,67,0.8,73,0.247158298,4.43544719,0.025,73,65.8360545753804,65.8360545753804,67.9833683031488,1.15804233295891
"1572",1572,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,67,0.3,85.2,0.100255946,4.43544719,0.009375,85.2,66.8443839883472,66.8443839883472,79.3560450279763,1.23967029844263
"1573",1573,74,"ts38","balchaur","sal",44,521452,3165079,"kailali","sal asna",4,70,1,1,74,12.3,32,67,0.15,98.8,4.535703136,4.43544719,0.0046875,98.8,67.1468828122372,67.1468828122372,83.6832123607445,1.26669171634696
"1574",1574,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,29,0,0.007921292,2.758805083,1,0,2.91629920625543,2.91629920625543,0.380533959480402,-0.00763321063843492
"1575",1575,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,26,8.2,0.009588266,2.758805083,0.896551724137931,8.2,9.59213531969044,9.59213531969044,9.50092893810923,0.17731199455949
"1576",1576,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,24,10,0.022470564,2.758805083,0.827586206896552,10,14.0426927286471,14.0426927286471,14.8362550200796,0.251459965849088
"1577",1577,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,22,12.7,0.063465566,2.758805083,0.758620689655172,12.7,18.4932501376038,18.4932501376038,19.7866077022248,0.32179229242389
"1578",1578,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,20,19,0.015820686,2.758805083,0.689655172413793,19,22.9438075465605,22.9438075465605,24.5110760929119,0.400515310150511
"1579",1579,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,19,20,0.044992785,2.758805083,0.655172413793103,20,25.1690862510388,25.1690862510388,26.8015007337607,0.44353472271272
"1580",1580,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,18,22.4,0.102650083,2.758805083,0.620689655172414,22.4,27.3943649555172,27.3943649555172,29.0417497732233,0.488167528956095
"1581",1581,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,16,26.2,0.139438619,2.758805083,0.551724137931034,26.2,31.8449223644738,31.8449223644738,33.3647499481647,0.577739926717326
"1582",1582,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,14,33,0.179549291,2.758805083,0.482758620689655,33,36.2954797734305,36.2954797734305,37.4661344180852,0.6587962431496
"1583",1583,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,12,34.6,0.195806554,2.758805083,0.413793103448276,34.6,40.7460371823872,40.7460371823872,41.3318010264157,0.721593273696103
"1584",1584,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,10,36,0.335060609,2.758805083,0.344827586206897,36,45.1965945913439,45.1965945913439,44.9137630561237,0.761201163416922
"1585",1585,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,4,45.5,0.251732636,2.758805083,0.137931034482759,45.5,58.5482668182139,58.5482668182139,52.6807721419947,0.850317854150785
"1586",1586,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,6,47.1,0.336820635,2.758805083,0.206896551724138,47.1,54.0977094092572,54.0977094092572,50.7220488986282,0.799918612040963
"1587",1587,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,1.8,52.7,0.115445805,2.758805083,0.0620689655172414,52.7,63.4438799680662,63.4438799680662,55.4007003219679,1.00984456507749
"1588",1588,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,8,54.5,0.407504385,2.758805083,0.275862068965517,54.5,49.6471520003005,49.6471520003005,48.0884457750995,0.781623700878145
"1589",1589,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,1.3,55.7,0.129262711,2.758805083,0.0448275862068966,55.7,64.5565193203054,64.5565193203054,59.2069210725176,1.07149309870667
"1590",1590,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,2.8,57.2,0.237541774,2.758805083,0.096551724137931,57.2,61.2186012635879,61.2186012635879,53.4764028270954,0.918057231667652
"1591",1591,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,0.8,59,0.16373282,2.758805083,0.0275862068965517,59,65.6691586725446,65.6691586725446,66.5116292138984,1.1457196472278
"1592",1592,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,0.3,69.7,0.076965474,2.758805083,0.0103448275862069,69.7,66.7817980247837,66.7817980247837,78.5166582034874,1.23423053835318
"1593",1593,75,"ts38a","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,2,2,65,11.7,29,55.7,0.15,90.6,2.835770556,2.758805083,0.00517241379310345,90.6,67.1155898304555,67.1155898304555,83.2144035676426,1.26383969971234
"1594",1594,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,37.5,0,0.001192788,6.91038763,1,0,2.91629920625543,2.91629920625543,0.380533959480402,-0.00763321063843492
"1595",1595,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,36,4.5,0.0088284,6.91038763,0.96,4.5,5.49762250345031,5.49762250345031,4.09696435174529,0.0819874888217775
"1596",1596,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,34,9.6,0.001886471,6.91038763,0.906666666666667,9.6,8.93938689971014,8.93938689971014,8.67516145491768,0.164667617955548
"1597",1597,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,33,10,0.02402737,6.91038763,0.88,10,10.6602690978401,10.6602690978401,10.8261922696434,0.196653720498693
"1598",1598,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,32,15.8,0.05008572,6.91038763,0.853333333333333,15.8,12.38115129597,12.38115129597,12.8991170673315,0.22533709311298
"1599",1599,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,30,19.7,0.003094731,6.91038763,0.8,19.7,15.8229156922298,15.8229156922298,16.852466034203,0.279057866551987
"1600",1600,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,29.9,20,0.102473217,6.91038763,0.797333333333333,20,15.9950039120428,15.9950039120428,17.0445302581372,0.281743956935142
"1601",1601,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,28,31.2,0.168850127,6.91038763,0.746666666666667,31.2,19.2646800884896,19.2646800884896,20.6188395352639,0.334694992832271
"1602",1602,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,26,34.3,0.198757207,6.91038763,0.693333333333333,34.3,22.7064444847495,22.7064444847495,24.263874888025,0.396056253493091
"1603",1603,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,24,36.8,0.267003153,6.91038763,0.64,36.8,26.1482088810093,26.1482088810093,27.7934950059548,0.46303178173105
"1604",1604,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,21.9,43.4,0.301860413,6.91038763,0.584,43.4,29.7620614970821,29.7620614970821,31.3683250573602,0.536213177725601
"1605",1605,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,20,46.5,0.372494723,6.91038763,0.533333333333333,46.5,33.0317376735289,33.0317376735289,34.4806971537163,0.600635680078163
"1606",1606,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,18,50.8,0.422457139,6.91038763,0.48,50.8,36.4735020697888,36.4735020697888,37.6253829917458,0.661712696967173
"1607",1607,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,16,52.9,0.460824279,6.91038763,0.426666666666667,52.9,39.9152664660486,39.9152664660486,40.6288611633359,0.711580524348592
"1608",1608,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,14,55.4,0.521897395,6.91038763,0.373333333333333,55.4,43.3570308623084,43.3570308623084,43.474956484871,0.747635423872324
"1609",1609,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,12,59.8,0.590592576,6.91038763,0.32,59.8,46.7987952585683,46.7987952585683,46.1105549976203,0.770193756912239
"1610",1610,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,10,62.8,0.624430457,6.91038763,0.266666666666667,62.8,50.2405596548281,50.2405596548281,48.4737757151511,0.783631609243968
"1611",1611,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,8,63.3,0.635376229,6.91038763,0.213333333333333,63.3,53.6823240510879,53.6823240510879,50.5027376510306,0.797524415722661
"1612",1612,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,6,63.9,0.684060133,6.91038763,0.16,63.9,57.1240884473478,57.1240884473478,52.1355598188262,0.827786584960765
"1613",1613,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,3.9,64.9,0.382853623,6.91038763,0.104,64.9,60.7379410634206,60.7379410634206,53.3559682677687,0.90289063809212
"1614",1614,76,"ts39","balchaur","sal",44,521028,3165149,"kailali","sal asna",4,70,1,1,70,21,37.5,71.5,2.8,68.2,0.38060215,6.91038763,0.0746666666666667,68.2,62.6309114813635,62.6309114813635,54.1399482390826,0.971835804567019
